1	1	1	1	1	1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108	108	108	108	108	1	1	119	119	119	119	1	1	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108	108	108	108	108	1	1	119	119	119	119	119	119	1	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108	108	108	108	108	1	1	119	119	119	119	119	119	119	1	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108	108	108	108	108	1	1	119	119	119	119	119	119	119	119	119	1	1	1	1	1	1	1									 									
1	1	1	1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108	108	108	108	108	1	1	119	119	119	119	119	119	119	119	119	119	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108	108	108	108	108	1	1	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1	1	1	1					 		 											
1	1	1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108	108	108	108	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1	1	1	1																		
1	1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	108	108	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1	1	1																		
1	1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1	1	1																		
1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1	1																		
1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1	1																		
1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1																		
1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1																		
1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1																		
1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	121	121	121	121	119	119	119	119	119	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1																		
1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	121	121	1	1	1	1	1	1	1	1	119	119	119	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1																		
1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	119	119	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1																		
1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1																		
1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1																		
1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	1																		
1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1	119	119	119	119	119	119	119	1	1	1	1	1	1	1	1	1	1	119	1							 											
1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	119	1	1	1	119	119	119	119	119	119	119	1	1	1	1	1	1	1	1	1	1	119	1																		
1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	1	1	1	119	119	119	119	119	119	119	1	1	1	1	1	1	1	1	1	1	119	1																		
1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1																		
1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1																		
1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119	119	119	119	119	119	119	119	119	119	119	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1																		
1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1														 				
1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1																		
1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1																		
1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1																		
1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1																		
1	1	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1																		
1	1	122	122	122	122	122	1	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1																		
1	1	1	122	122	122	1	1	1	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1	1																		
1	1	1	122	122	1	1	97	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1	1																		
1	1	1	122	1	1	97	97	97	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	1	1																		
1	1	1	122	1	97	97	97	97	97	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	1	1	1	1	1	1	1	1	125	125	1	1																		
1	1	1	122	1	1	97	97	97	97	97	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	1	1	1	1	1	1	1	1	125	1	1	1																		
1	1	1	122	1	1	1	97	97	97	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	1	1	1	1	1	1	1	1	125	1	1	1																		
1	1	1	122	122	1	1	1	97	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	122	122	122	122	122	122	122	122	122	122	122	122	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1																		
1	1	1	1	122	122	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	122	122	122	122	122	122	122	122	122	122	122	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1																		
1	1	1	1	1	122	122	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1													 					
1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	1																		 
1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	1	1										 								
1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	120	1	1	1	1	1																		
1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	1	1	1	1	1	1																		
1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	120	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	120	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	1	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	120	1	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	120	1	1	1	1	1	1	1	1	1											 	 						
1	1	1	1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	120	1	1	1	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	1	1	1	1	122	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	1	1	1	1	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	1	1	1	1	122	122	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	120	1	1	1	1	1	1	1	1	1	1	1																		
1	1	1	1	1	1	1	1	1	1	1	1	1	122	122	122	122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120	120	120	120	1	1	1	1	1	1	1	1	1	1	1	1																		
